20:49:21 - 3278465710 - INFO - <cell line: 0>: 8 - Логирование настроено
20:52:36 - 3119335481 - INFO - <cell line: 0>: 2 - получили апи ключ
20:52:37 - 3119335481 - INFO - <cell line: 0>: 4 - получили список из 104 городов
20:56:46 - 3936313377 - INFO - <cell line: 0>: 2 - тестируем работу с апи 2гиса, статус обращения: 200
20:57:40 - 2519493484 - INFO - <cell line: 0>: 2 - тестируем получение списка регионов, статус обращения: 200
20:59:43 - 79906768 - INFO - <cell line: 0>: 4 - берем список всех регионов из 2гис, получилось 207 городов
21:02:08 - 4271990970 - INFO - <cell line: 0>: 8 - посмотрели частичные и полные совпадения по городам из нашего файла и из 2гиса, покрываем 78.84615384615384% наших городов
21:04:21 - 1567304747 - INFO - <cell line: 0>: 16 - смотрим, какие конкретно виды мест притяжения людей нас заинтересуют
21:04:28 - 2740190454 - INFO - <cell line: 0>: 16 - смотрим, какие конкретно виды мест притяжения людей нас заинтересуют
21:06:13 - 2899914464 - INFO - <cell line: 0>: 8 - выбрали конкретные виды мест (рубрики), это ['Рестораны', 'Музеи', 'Театры', 'Природные достопримечательности', 'Интересные здания']
21:06:56 - 671744129 - INFO - <cell line: 0>: 18 - посмотрели на примере Москвы, как будем обращаться ко всем городам
21:09:24 - 1495831924 - INFO - <cell line: 0>: 1 - попробовали сделать перебор всех интересных мест по всем городам, но возникла ошибка
21:10:29 - 1969180606 - INFO - <cell line: 0>: 1 - разобрались, в чем ошибка (в отступах), поменяли ключ и начинаем уже реально брать данные о всех интересных местах по всем городам
21:14:31 - 553415328 - INFO - <cell line: 0>: 1 - начинаем сбор, для начала возьмем первую страницу
21:28:24 - 1567277299 - WARNING - <cell line: 0>: 20 - Ошибка: Нижний Тагил / Природные достопримечательности: {'meta': {'api_version': '3.0.20097', 'code': 404, 'error': {'message': 'Results not found', 'type': 'itemNotFound'}, 'issue_date': '20260408'}}
21:28:28 - 1567277299 - WARNING - <cell line: 0>: 20 - Ошибка: Новокузнецк / Театры: {'meta': {'api_version': '3.0.20097', 'code': 404, 'error': {'message': 'Results not found', 'type': 'itemNotFound'}, 'issue_date': '20260408'}}
21:28:33 - 1567277299 - WARNING - <cell line: 0>: 20 - Ошибка: Новороссийск / Театры: {'meta': {'api_version': '3.0.20097', 'code': 404, 'error': {'message': 'Results not found', 'type': 'itemNotFound'}, 'issue_date': '20260408'}}
21:28:42 - 1567277299 - WARNING - <cell line: 0>: 20 - Ошибка: Норильск / Музеи: {'meta': {'api_version': '3.0.20097', 'code': 404, 'error': {'message': 'Results not found', 'type': 'itemNotFound'}, 'issue_date': '20260408'}}
21:28:43 - 1567277299 - WARNING - <cell line: 0>: 20 - Ошибка: Норильск / Театры: {'meta': {'api_version': '3.0.20097', 'code': 404, 'error': {'message': 'Results not found', 'type': 'itemNotFound'}, 'issue_date': '20260408'}}
21:28:44 - 1567277299 - WARNING - <cell line: 0>: 20 - Ошибка: Норильск / Природные достопримечательности: {'meta': {'api_version': '3.0.20097', 'code': 404, 'error': {'message': 'Results not found', 'type': 'itemNotFound'}, 'issue_date': '20260408'}}
21:28:54 - 1567277299 - WARNING - <cell line: 0>: 20 - Ошибка: Оренбург / Природные достопримечательности: {'meta': {'api_version': '3.0.20097', 'code': 404, 'error': {'message': 'Results not found', 'type': 'itemNotFound'}, 'issue_date': '20260408'}}
21:28:57 - 1567277299 - WARNING - <cell line: 0>: 20 - Ошибка: Орск / Музеи: {'meta': {'api_version': '3.0.20097', 'code': 404, 'error': {'message': 'Results not found', 'type': 'itemNotFound'}, 'issue_date': '20260408'}}
21:28:58 - 1567277299 - WARNING - <cell line: 0>: 20 - Ошибка: Орск / Театры: {'meta': {'api_version': '3.0.20097', 'code': 404, 'error': {'message': 'Results not found', 'type': 'itemNotFound'}, 'issue_date': '20260408'}}
21:28:58 - 1567277299 - WARNING - <cell line: 0>: 20 - Ошибка: Орск / Природные достопримечательности: {'meta': {'api_version': '3.0.20097', 'code': 404, 'error': {'message': 'Results not found', 'type': 'itemNotFound'}, 'issue_date': '20260408'}}
21:29:08 - 1567277299 - WARNING - <cell line: 0>: 20 - Ошибка: Петрозаводск / Театры: {'meta': {'api_version': '3.0.20097', 'code': 404, 'error': {'message': 'Results not found', 'type': 'itemNotFound'}, 'issue_date': '20260408'}}
21:29:08 - 1567277299 - WARNING - <cell line: 0>: 20 - Ошибка: Петрозаводск / Природные достопримечательности: {'meta': {'api_version': '3.0.20097', 'code': 404, 'error': {'message': 'Results not found', 'type': 'itemNotFound'}, 'issue_date': '20260408'}}
21:29:12 - 1567277299 - WARNING - <cell line: 0>: 20 - Ошибка: Петропавловск-Камчатский / Театры: {'meta': {'api_version': '3.0.20097', 'code': 404, 'error': {'message': 'Results not found', 'type': 'itemNotFound'}, 'issue_date': '20260408'}}
21:29:17 - 1567277299 - WARNING - <cell line: 0>: 20 - Ошибка: Псков / Театры: {'meta': {'api_version': '3.0.20097', 'code': 404, 'error': {'message': 'Results not found', 'type': 'itemNotFound'}, 'issue_date': '20260408'}}
21:29:18 - 1567277299 - WARNING - <cell line: 0>: 20 - Ошибка: Псков / Природные достопримечательности: {'meta': {'api_version': '3.0.20097', 'code': 404, 'error': {'message': 'Results not found', 'type': 'itemNotFound'}, 'issue_date': '20260408'}}
21:29:27 - 1567277299 - WARNING - <cell line: 0>: 20 - Ошибка: Рыбинск / Театры: {'meta': {'api_version': '3.0.20097', 'code': 404, 'error': {'message': 'Results not found', 'type': 'itemNotFound'}, 'issue_date': '20260408'}}
21:29:28 - 1567277299 - WARNING - <cell line: 0>: 20 - Ошибка: Рыбинск / Природные достопримечательности: {'meta': {'api_version': '3.0.20097', 'code': 404, 'error': {'message': 'Results not found', 'type': 'itemNotFound'}, 'issue_date': '20260408'}}
21:29:43 - 1567277299 - WARNING - <cell line: 0>: 20 - Ошибка: Саранск / Театры: {'meta': {'api_version': '3.0.20097', 'code': 404, 'error': {'message': 'Results not found', 'type': 'itemNotFound'}, 'issue_date': '20260408'}}
21:29:44 - 1567277299 - WARNING - <cell line: 0>: 20 - Ошибка: Саранск / Природные достопримечательности: {'meta': {'api_version': '3.0.20097', 'code': 404, 'error': {'message': 'Results not found', 'type': 'itemNotFound'}, 'issue_date': '20260408'}}
21:29:54 - 1567277299 - WARNING - <cell line: 0>: 20 - Ошибка: Сочи / Театры: {'meta': {'api_version': '3.0.20097', 'code': 404, 'error': {'message': 'Results not found', 'type': 'itemNotFound'}, 'issue_date': '20260408'}}
21:29:58 - 1567277299 - WARNING - <cell line: 0>: 20 - Ошибка: Ставрополь / Театры: {'meta': {'api_version': '3.0.20097', 'code': 404, 'error': {'message': 'Results not found', 'type': 'itemNotFound'}, 'issue_date': '20260408'}}
21:30:03 - 1567277299 - WARNING - <cell line: 0>: 20 - Ошибка: Старый Оскол / Музеи: {'meta': {'api_version': '3.0.20097', 'code': 404, 'error': {'message': 'Results not found', 'type': 'itemNotFound'}, 'issue_date': '20260408'}}
21:30:03 - 1567277299 - WARNING - <cell line: 0>: 20 - Ошибка: Старый Оскол / Театры: {'meta': {'api_version': '3.0.20097', 'code': 404, 'error': {'message': 'Results not found', 'type': 'itemNotFound'}, 'issue_date': '20260408'}}
21:30:04 - 1567277299 - WARNING - <cell line: 0>: 20 - Ошибка: Старый Оскол / Природные достопримечательности: {'meta': {'api_version': '3.0.20097', 'code': 404, 'error': {'message': 'Results not found', 'type': 'itemNotFound'}, 'issue_date': '20260408'}}
21:30:06 - 1567277299 - WARNING - <cell line: 0>: 20 - Ошибка: Стерлитамак / Музеи: {'meta': {'api_version': '3.0.20097', 'code': 404, 'error': {'message': 'Results not found', 'type': 'itemNotFound'}, 'issue_date': '20260408'}}
21:30:07 - 1567277299 - WARNING - <cell line: 0>: 20 - Ошибка: Стерлитамак / Театры: {'meta': {'api_version': '3.0.20097', 'code': 404, 'error': {'message': 'Results not found', 'type': 'itemNotFound'}, 'issue_date': '20260408'}}
